RunID,seed,dist_m,centroid_x_m,centroid_y_m,seed_x_m,seed_y_m
Run_8_1,65,9.892610939031874e-07,8.22e-05,7.02e-05,8.129059011116625e-05,6.981062721461058e-05
Run_8_1,66,1.2976191768514885e-06,7e-05,6.42e-05,7.02637484529987e-05,6.292946771718561e-05
Run_8_1,67,2.9011958289561405e-06,4.02e-05,2e-05,3.815630315802992e-05,1.7940815584734085e-05
Run_8_1,68,2.0474646171897813e-06,4.18e-05,4.8e-06,4.3812454515136784e-05,5.17701217904687e-06
Run_8_1,69,1.551132075238977e-06,9.5e-05,7.68e-05,9.622916798107328e-05,7.585387274157257e-05
Run_8_1,70,2.5722897714411248e-06,1.54e-05,3.1e-05,1.6609619837254287e-05,2.872986905276776e-05
Run_9_1,1,1.601984172511056e-06,6.74e-05,6.84e-05,6.790461544878782e-05,6.992043300997466e-05
Run_9_1,2,1.7733669513986865e-06,1.76e-05,9.16e-05,1.6271976148709655e-05,9.277523742057383e-05
Run_9_1,3,1.492106260681259e-06,8.14e-05,5.62e-05,8.23809701949358e-05,5.732431248761714e-05
Run_9_1,4,3.8064952167105348e-06,7.98e-05,2.06e-05,8.340636014472694e-05,1.9381980155594647e-05
Run_9_1,5,1.4704672695367535e-06,9.1e-05,7.5e-05,8.963569281622768e-05,7.554857989307493e-05
Run_9_1,6,1.991660815949699e-06,8.48e-05,6.38e-05,8.434336225036533e-05,6.186139360070229e-05
Run_9_1,7,3.3649810342634497e-06,4.4e-05,6.74e-05,4.528140579350293e-05,7.051144605502487e-05
Run_9_1,8,3.451707041735705e-06,9.4e-05,1.88e-05,9.128855753224345e-05,1.6664031543768945e-05
Run_9_1,9,3.849235925979134e-06,2.04e-05,6e-06,2.054244610480964e-05,2.1534006809815764e-06
Run_9_1,10,2.8066336822057625e-06,4.42e-05,9.3e-05,4.376620959956199e-05,9.577290795277804e-05
Run_9_1,11,5.462480543615467e-07,9.24e-05,8.4e-06,9.280598321929574e-05,8.765464858151973e-06
Run_9_1,12,3.0922164044999028e-06,8.8e-06,2.9e-05,5.749911721795798e-06,2.9508688300848008e-05
Run_9_1,13,3.508154969018946e-06,8.28e-05,4.78e-05,8.595355430152267e-05,4.933696016669274e-05
Run_9_1,14,2.664550238854203e-06,7.3e-05,4.26e-05,7.072158127557486e-05,4.398153396323323e-05
Run_9_1,15,2.852757171508178e-06,3.14e-05,9.04e-05,3.262425542343408e-05,9.297670761588962e-05
Run_9_1,16,3.389060991446971e-06,9.7e-05,8.12e-05,9.949828304816038e-05,8.34900472080335e-05
Run_9_1,17,2.5294009764539953e-06,2.52e-05,3.04e-05,2.4090671655721964e-05,3.267316077835858e-05
Run_9_1,18,1.8936019307080371e-06,8.84e-05,5.48e-05,8.658810451161116e-05,5.424976095091553e-05
Run_9_1,19,2.334388382239252e-06,3.28e-05,7.22e-05,3.495979795698077e-05,7.131419985089452e-05
Run_9_1,20,5.195907089670698e-06,6.5e-05,2.18e-05,6.314748632721603e-05,1.6945554246194663e-05
Run_9_1,21,1.7699890619420887e-06,5.66e-05,8.64e-05,5.798798857722431e-05,8.749833919573576e-05
Run_9_1,22,3.0379303742867995e-06,2.98e-05,1.98e-05,3.256250005215407e-05,1.8536032270640136e-05
Run_9_1,23,2.712277917000164e-06,7.04e-05,9.6e-05,6.918091645929963e-05,9.84228674788028e-05
Run_9_1,24,6.235084459832702e-07,5.54e-05,6.64e-05,5.600150097161533e-05,6.623580693267287e-05
Run_9_1,25,2.0535481076585626e-06,7.64e-05,6.36e-05,7.778158897999674e-05,6.208070025313646e-05
Run_9_1,26,2.0359411725067096e-06,8.36e-05,9.02e-05,8.563385386951268e-05,9.029216775670648e-05
Run_9_1,27,1.0779116209242151e-06,7.02e-05,8.6e-05,6.927258905488999e-05,8.545063454657794e-05
Run_9_1,28,2.554351842835214e-06,1.32e-05,7.96e-05,1.1040896992199124e-05,7.823508698493243e-05
Run_9_1,29,1.2092942079439558e-06,9.2e-05,6.38e-05,9.32020207401365e-05,6.366756653878837e-05
Run_9_1,30,9.788756047098006e-07,9.54e-05,9.08e-05,9.61867363890633e-05,9.021755403373392e-05
Run_9_1,31,2.556715361565579e-06,4.2e-06,7.18e-05,5.360193573869765e-06,7.407832050230355e-05
Run_9_1,32,3.0722536781923914e-06,4.22e-05,5.44e-05,4.422811588738114e-05,5.209229798056185e-05
Run_9_1,33,2.7984562328088064e-06,5.2e-05,1.8e-05,5.38286316441372e-05,1.588163657579571e-05
Run_9_1,34,4.287375555169219e-06,4.34e-05,4.22e-05,4.690176183357835e-05,4.467371243517846e-05
Run_9_1,35,9.163664309012444e-07,4.02e-05,1.08e-05,3.949836569372565e-05,1.1389437643811108e-05
Run_9_1,36,3.4892854575783675e-06,4.8e-05,7.76e-05,4.802357491571457e-05,7.411079418379813e-05
Run_9_1,37,2.2142639891947196e-06,1.88e-05,3.96e-05,2.0543969585560263e-05,3.823561915196479e-05
Run_9_1,38,3.1249938404377524e-06,8.3e-05,3.86e-05,8.612468771170825e-05,3.855625977739692e-05
Run_9_1,39,5.2560883927001996e-06,3.8e-06,2.14e-05,1.0657397098839284e-06,2.5888906978070735e-05
Run_9_1,40,1.8777233708553272e-06,7.4e-05,5.48e-05,7.505080916453153e-05,5.635616360232234e-05
Run_9_1,41,2.8432440969189495e-06,8.24e-05,2.8e-05,8.518202370032668e-05,2.7413160051219165e-05
Run_9_1,42,4.16718190620493e-06,9.38e-05,4.76e-05,8.968581254594029e-05,4.826247009914369e-05
Run_9_1,43,2.2708004083239564e-06,5.68e-05,5.62e-05,5.898874017875641e-05,5.680493877734989e-05
Run_9_1,44,3.0343993071833537e-06,3.12e-05,5.04e-05,2.8643225668929524e-05,5.203416161239148e-05
Run_9_1,45,8.245685085395687e-07,9.76e-05,6.26e-05,9.74641462787986e-05,6.341330006252975e-05
Run_9_1,46,3.4619323203791076e-06,3.4e-06,4.5e-05,8.522637654095889e-07,4.73439316265285e-05
Run_9_1,47,4.450815557862294e-06,9.42e-05,3.44e-05,8.989385452587157e-05,3.552555332425982e-05
Run_9_1,48,3.7879655781866702e-06,7e-05,7.2e-06,6.78638382581994e-05,1.0328177781775594e-05
Run_9_1,49,2.2585422350429463e-06,6.6e-05,7.68e-05,6.814525644294918e-05,7.609368008561432e-05
Run_9_1,50,6.523554457503915e-07,7.7e-05,7.38e-05,7.744684969075024e-05,7.427528200205416e-05
Run_9_1,51,2.003942883421216e-06,5.38e-05,3.62e-05,5.1903037331067024e-05,3.555399712640792e-05
Run_9_1,52,1.2159606158423563e-06,6.52e-05,5.76e-05,6.404174333438278e-05,5.722986257169396e-05
Run_9_1,53,1.6757367514469273e-06,4.9e-05,4.2e-06,4.9184144544415176e-05,5.865588318556548e-06
Run_9_1,54,2.9720489607377837e-06,5.64e-05,9.68e-05,5.691878309007734e-05,9.972642087377608e-05
Run_9_1,55,5.657449074839695e-06,6.56e-05,3.64e-05,6.587741700932383e-05,4.205064331181347e-05
Run_9_1,56,3.7108277959616063e-06,4.2e-06,9.2e-06,1.351819233968854e-06,6.8213219521567225e-06
Run_9_1,57,4.398632747137862e-06,8.06e-05,9.8e-06,8.260864168405533e-05,1.3713224837556482e-05
Run_9_1,58,2.2562210769584033e-06,5.5e-05,9.6e-06,5.4496871307492256e-05,1.1799407890066504e-05
Run_9_1,59,3.7241373713559505e-06,6.16e-05,8.8e-06,6.311633917503059e-05,1.220145772676915e-05
Run_9_1,60,1.0006174121378513e-06,1.84e-05,6.7e-05,1.780790346674621e-05,6.619336693547667e-05
Run_9_1,61,2.432405485632801e-06,4.8e-06,9.3e-05,4.855317529290915e-06,9.543177639134228e-05
Run_9_1,62,2.1694745294284254e-06,5.12e-05,4.98e-05,4.909480104688555e-05,4.92758272215724e-05
Run_9_1,63,2.989260400864684e-06,4.14e-05,2.86e-05,4.438864726107568e-05,2.85394583363086e-05
Run_9_1,64,2.360683415999895e-06,9.28e-05,2.4e-06,9.504378193523736e-05,1.6663319431245327e-06
Run_9_1,65,1.3041978594145059e-06,2.92e-05,7.6e-06,3.0274339532479645e-05,8.339409646578133e-06
Run_9_1,66,1.6222051195553474e-06,6.12e-05,4.68e-05,6.282170750200749e-05,4.675982254557312e-05
Run_9_1,67,2.305273799232479e-07,1.46e-05,5.46e-05,1.448851062450558e-05,5.480177460703999e-05
Run_9_1,68,4.848786493839348e-06,1.2e-05,7.4e-06,1.193691552616656e-05,2.551623899489641e-06
Run_9_1,69,3.5354179297768234e-06,5.3e-05,2.84e-05,5.040967892855406e-05,3.0806120671331884e-05
Run_9_1,70,1.7911619685467102e-06,9.02e-05,9.76e-05,9.06167417531833e-05,9.934200674761088e-05
Run_9_1,71,1.268075060164634e-06,2.38e-05,5.54e-05,2.4334053322672844e-05,5.424986896105112e-05
Run_9_1,72,1.4714368070817436e-06,8.28e-05,7.88e-05,8.34190774243325e-05,7.746513318270445e-05
Run_9_1,73,1.9282436058065856e-06,7e-06,5.32e-05,8.766111708246173e-06,5.242606664542109e-05
Run_10_1,1,3.5403434358094665e-06,6.46e-05,3.2e-06,6.107479089405388e-05,3.5270052030682562e-06
Run_10_1,2,1.4760489045233178e-06,7.18e-05,4.82e-05,7.263296078890562e-05,4.941856337245554e-05
Run_10_1,3,1.607377225770353e-06,2.2e-06,2.9e-05,1.0072946781292558e-06,3.0077550723217426e-05
Run_10_1,4,4.269353859591674e-06,2.68e-05,7.8e-05,3.1068833824247124e-05,7.793336547911167e-05
Run_10_1,5,3.485924821874014e-06,1.94e-05,5.16e-05,1.6535185463726523e-05,4.961392106488348e-05
Run_10_1,6,3.5249098885502214e-06,5.04e-05,8.32e-05,5.1335738855414095e-05,7.980156175326556e-05
Run_10_1,7,4.739665220484046e-07,1.14e-05,9.8e-06,1.1673315055668355e-05,1.018722492735833e-05
Run_10_1,8,1.8245546226166432e-06,4.14e-05,1.02e-05,4.157113637775183e-05,1.2016510916873814e-05
Run_10_1,9,2.1916186244338013e-06,3.6e-06,4.72e-05,2.613441925495863e-06,4.524298815522343e-05
Run_10_1,10,3.1389849777918064e-06,1.84e-05,4.2e-05,1.732578037772328e-05,4.494945399928839e-05
Run_10_1,11,3.102471525391488e-06,6.1e-05,4.12e-05,6.340547581203282e-05,4.315934062469751e-05
Run_10_1,12,3.2402281672140106e-06,2.24e-05,1.94e-05,2.139922883361578e-05,2.2481807204894723e-05
Run_10_1,13,1.0341986324282797e-06,9.34e-05,7.44e-05,9.322417294606569e-05,7.541914260946214e-05
Run_10_1,14,3.5303815081605487e-06,3.72e-05,2.12e-05,4.0670741559006274e-05,2.18461784766987e-05
Run_10_1,15,1.8165280126230008e-06,1.48e-05,6.24e-05,1.3118302403017878e-05,6.308678032364696e-05
Run_10_1,16,3.2309781305190297e-06,8.08e-05,4.8e-05,7.787480338010938e-05,4.937202201690525e-05
Run_10_1,17,2.189475805343889e-06,2.34e-05,2.82e-05,2.5077786715701225e-05,2.6793288928456605e-05
Run_10_1,18,2.0141893577313735e-06,8.8e-05,1.12e-05,8.997581873554737e-05,1.0808721208013597e-05
Run_10_1,19,1.954623577675907e-06,9e-06,5.24e-05,1.080626759212464e-05,5.165303901303561e-05
Run_10_1,20,2.4251254836943905e-06,9.42e-05,3.6e-06,9.581225647125394e-05,1.7884087981656193e-06
Run_10_1,21,2.7880165402144413e-06,9.58e-05,9.74e-05,9.681920818984508e-05,9.999504352454097e-05
Run_10_1,22,1.6554739487146036e-06,1.2e-05,7.04e-05,1.036509070545435e-05,7.01398738892749e-05
Run_10_1,23,4.417371168450912e-06,5.46e-05,5.62e-05,5.829394301399588e-05,5.8622385817579926e-05
Run_10_1,24,1.6174330237588818e-06,9.08e-05,9.1e-05,9.241671017371118e-05,9.095164919272066e-05
Run_10_1,25,2.7296332360255736e-06,8.36e-05,3.68e-05,8.130683335475624e-05,3.5319363535381857e-05
Run_10_1,26,4.0517656036207055e-06,5.02e-05,9.54e-05,5.039018213283271e-05,9.944729974959046e-05
Run_10_1,27,2.959806554683807e-06,6.88e-05,2.1e-05,6.625402369536459e-05,1.9490543310530485e-05
Run_10_1,28,4.8788165858056275e-06,4.24e-05,5.88e-05,4.164730072952808e-05,6.362040403764696e-05
Run_10_1,29,4.348655583122019e-06,8.4e-06,8.14e-05,9.466319368220868e-06,7.718410526867957e-05
Run_10_1,30,3.1833919982670507e-06,1.06e-05,2.94e-05,8.756307419389487e-06,2.6804854092188178e-05
Run_10_1,31,4.724723878097722e-06,6.7e-05,9e-05,6.694674510508776e-05,8.527557626366615e-05
Run_10_1,32,1.427169790728504e-06,2.8e-06,6.36e-05,1.7158569302409891e-06,6.45281419157982e-05
Run_10_1,33,5.973519923195783e-06,9.52e-05,4.72e-05,9.904476266819984e-05,5.1771732745692135e-05
Run_10_1,34,1.4249454842775836e-06,4.5e-05,1.86e-05,4.417156854178757e-05,1.975938386749476e-05
Run_10_1,35,1.4346907901654419e-06,5.92e-05,2.04e-05,5.977438783738762e-05,1.90853075357154e-05
Run_10_1,36,3.6832105407472362e-06,5.18e-05,3.6e-06,5.502783551346511e-05,1.8259882228448987e-06
Run_10_1,37,3.4133523785370393e-06,5.44e-05,3.12e-05,5.2356759458780286e-05,2.846574643626809e-05
Run_10_1,38,3.5456551599421957e-06,3.64e-05,8.78e-05,3.593354155309499e-05,8.4285161877051e-05
Run_10_1,39,1.1492186448928143e-06,8.16e-05,5.84e-05,8.253039971459657e-05,5.9074581251479684e-05
Run_10_1,40,2.841574786602655e-06,3.8e-06,1.88e-05,5.25031213182956e-06,2.124359202571213e-05
Run_10_1,41,4.5772795488984226e-06,6.82e-05,9e-06,6.394175759050995e-05,1.0678945994004609e-05
Run_10_1,42,3.948071319109715e-06,7.6e-05,2.66e-05,7.988890951965004e-05,2.7280918415635826e-05
Run_10_1,43,2.9903310443095545e-06,5e-06,4.02e-05,2.0575576229020954e-06,4.073302214965225e-05
Run_10_1,44,8.375718521291083e-07,9.58e-05,8.44e-05,9.62693309877068e-05,8.509372547268868e-05
Run_10_1,45,3.000651057520865e-06,1.7e-05,9.34e-05,1.9923708983697e-05,9.407515372149648e-05
Run_10_1,46,3.3390749461732135e-06,6.98e-05,7.92e-05,6.715266578830778e-05,8.123495529871435e-05
Run_10_1,47,9.19646329057408e-07,1.34e-05,2e-05,1.29540546098724e-05,2.080428979825229e-05
Run_10_1,48,5.14250610762259e-06,8e-05,9.56e-05,8.345468679908663e-05,9.940926609560848e-05
Run_10_1,49,4.98096966561412e-06,4.34e-05,3.44e-05,4.3387146107852464e-05,2.941904691979289e-05
Run_10_1,50,2.5000590591107134e-06,8.24e-05,7.94e-05,8.489954131655396e-05,7.934912263881416e-05
Run_10_1,51,2.446990021396819e-06,2.86e-05,5.92e-05,2.9195954208262265e-05,6.157330966088922e-05
Run_10_1,52,2.0410627576602306e-06,1.1e-05,2.6e-06,1.1680789361707866e-05,6.758214673027396e-07
Run_10_1,53,7.649237657403972e-07,8.8e-05,6.26e-05,8.782711501698942e-05,6.185486970935017e-05
Run_10_1,54,4.2795399653954237e-07,4.44e-05,7.28e-05,4.398296917788685e-05,7.289607245475055e-05
Run_10_1,55,5.623298372555114e-06,8.92e-05,2.5e-05,8.361858550924808e-05,2.568505245726556e-05
Run_10_1,56,2.2774005161107718e-06,3.08e-05,6.2e-06,3.29717205837369e-05,5.514301219955087e-06
Run_10_1,57,3.2286448471410204e-06,5.2e-06,3.52e-05,1.983060943894088e-06,3.547468283213675e-05
Run_10_1,58,4.782113163823138e-06,3.38e-05,4.08e-05,3.1977897603064774e-05,3.637862587347627e-05
Run_10_1,59,1.4408505533530073e-06,9.64e-05,6.44e-05,9.781354921869932e-05,6.467915752436966e-05
Run_10_1,60,5.588764761709424e-07,6.28e-05,7.58e-05,6.227366568055005e-05,7.598792312201113e-05
Run_10_1,61,1.5200161233973084e-06,5.24e-05,1.4e-05,5.312691084109247e-05,1.5334934322163463e-05
Run_10_1,62,1.2513033574442533e-06,5.46e-05,7.52e-05,5.494302147999406e-05,7.640336875338108e-05
Run_10_1,63,1.7136922176057031e-06,5.96e-05,6.78e-05,6.065248353406787e-05,6.915241244714708e-05
Run_10_1,64,3.2907817381129146e-07,6.6e-05,5.48e-05,6.622315954882652e-05,5.504185173194856e-05
Run_10_1,65,1.4312435432940981e-06,3.06e-05,2.82e-05,2.950181271880865e-05,2.911784681491554e-05
Run_10_1,66,1.2062099152821302e-06,3.38e-05,7.06e-05,3.460811695549637e-05,7.149548274464906e-05
Run_10_1,67,1.6713643549941218e-06,7.24e-05,6.64e-05,7.114928732626141e-05,6.529131762217731e-05
Run_10_1,68,1.1192293016211812e-06,4.76e-05,2.48e-05,4.715941385366023e-05,2.5828862516209483e-05
Run_11_1,1,4.0294190826726014e-05,5e-05,5e-05,8.716798909939828e-05,6.55615680664778e-05
Run_12_1,1,1.8078774179050818e-05,3.56e-05,2.3e-05,5.041238239966334e-05,1.2634894913062456e-05
Run_12_1,2,2.325108259211914e-05,5.82e-05,6.58e-05,7.242672967724505e-05,4.740943164564671e-05
Run_13_1,1,2.6813594744480765e-05,5.2e-05,8.76e-05,2.7230821885168557e-05,9.786921022459866e-05
Run_13_1,2,2.2990981846836722e-05,2.4e-05,1.6e-05,1.890201410278679e-06,2.2304129805415872e-05
Run_13_1,3,3.439541971864919e-05,5.68e-05,4.42e-05,2.467517843469978e-05,5.648986318148674e-05
Run_14_1,1,8.337302998235377e-06,7.6e-05,6.66e-05,8.431024688296023e-05,6.72711319010705e-05
Run_14_1,2,1.549977544768589e-05,5.98e-05,2.04e-05,4.498113517649473e-05,1.5856401836499576e-05
Run_14_1,3,1.2880610766761604e-05,2.2e-05,6.6e-05,1.4517944892868405e-05,5.551529756747188e-05
Run_14_1,4,1.163528579164748e-05,1.6e-05,1.28e-05,2.281750497408212e-05,3.3712407294660827e-06
Run_15_1,1,4.867100854014321e-05,5e-05,5e-05,6.121462322771551e-06,7.106041318736972e-05
Run_16_1,1,1.744709227008845e-05,9.48e-05,2.02e-05,9.739700296893718e-05,2.9472725559026028e-06
Run_16_1,2,2.956523772482324e-05,5.7e-05,3.16e-05,7.530753576196732e-05,8.384974347427491e-06
Run_16_1,3,3.04555184891525e-05,3.74e-05,7.3e-05,1.652120254002512e-05,9.517237973399464e-05
Run_17_1,1,3.07261635157529e-05,5e-05,5e-05,3.2469615945592535e-05,7.523455486632886e-05
Run_18_1,1,2.667574110153638e-05,5e-05,5e-05,7.09579446166754e-05,6.650332453660668e-05
Run_19_1,1,4.681775404815315e-05,5e-05,5e-05,3.693367796018721e-05,5.042538745328787e-06
Run_20_1,1,5.060084078389921e-05,5.16e-05,6.54e-05,9.850816471502188e-05,4.642451130785049e-05
Run_20_1,2,4.804195440186132e-05,4.6e-05,1.58e-05,9.22993576154113e-05,2.978187836706639e-06
Run_21_1,1,4.5783946152075705e-05,5e-05,5e-05,1.5294393636286262e-05,7.986118906177582e-05
Run_22_1,1,2.2372325341582046e-05,5.28e-05,8.24e-05,3.060348712839188e-05,7.960075768642129e-05
Run_22_1,2,3.130711348400251e-05,4.84e-05,3.26e-05,2.7751314239576464e-05,5.6132257245481024e-05
Run_23_1,1,1.8583417453898873e-05,5.66e-05,3.58e-05,6.728716441430153e-05,5.100289186462761e-05
Run_23_1,2,1.4723204445025902e-05,8.42e-05,6.66e-05,8.0601729368791e-05,5.2323263762518785e-05
Run_23_1,3,1.993587872234194e-05,1.94e-05,2.42e-05,2.878748206421733e-06,1.3042603367939594e-05
Run_23_1,4,1.1032627276963482e-05,3.68e-05,8.06e-05,4.696154543198646e-05,8.489672655239703e-05
Run_23_1,5,1.8269749356013514e-05,9.08e-05,3e-05,9.486994527280333e-05,4.781065094284715e-05
Run_24_1,1,4.247886860148421e-05,5e-05,5e-05,9.164467867463828e-05,5.837705292738975e-05
Run_25_1,1,7.845929256078617e-06,7.5e-05,7.24e-05,7.535003868862988e-05,8.02381170447916e-05
Run_25_1,2,2.272029787839827e-05,5.38e-05,2.22e-05,7.568234622478487e-05,1.6086501870304353e-05
Run_25_1,3,2.6448063086290994e-05,2.4e-05,7.02e-05,3.58433847501874e-05,9.384813478216531e-05
Run_26_1,1,3.984687858462758e-05,5e-05,5e-05,6.0849777087569246e-05,1.165868977084756e-05
Run_27_1,1,2.1487810675718923e-05,7.9e-05,1.38e-05,9.933956088498236e-05,6.869756812229757e-06
Run_27_1,2,2.1765049076405618e-05,4.56e-05,5.54e-05,6.735733443871141e-05,5.4820552486926326e-05
Run_28_1,1,1.6882430706709073e-05,1.56e-05,2.46e-05,1.066278050653637e-05,8.455640915781262e-06
Run_28_1,2,1.8560302002908763e-05,5.72e-05,5.52e-05,5.5078546768054386e-05,3.676133826375009e-05
Run_29_1,1,4.9325776481195517e-05,5e-05,5e-05,9.623759652487936e-05,6.717896658927204e-05
Run_30_1,1,3.8901026549986716e-05,5e-05,5e-05,8.171498390845956e-05,7.252664338797333e-05
Run_31_1,1,3.062851293128808e-05,5.28e-05,1.6e-05,8.24752958957106e-05,2.358172921463848e-05
Run_31_1,2,3.639987850503333e-05,4.86e-05,6.58e-05,7.990249415859582e-05,4.722299769520761e-05
Run_32_1,1,6.154075358704204e-05,5e-05,5e-05,3.517841668799521e-06,9.033203824423256e-05
Run_33_1,1,3.902780865837539e-06,9.14e-05,4.5e-05,8.973050870001318e-05,4.8527675904333606e-05
Run_33_1,2,8.997974451457356e-06,4.16e-05,7.88e-05,3.363680076785386e-05,8.298939162865283e-05
Run_33_1,3,1.1656468345911597e-06,1.28e-05,2.22e-05,1.1729648169130087e-05,2.173839464783669e-05
Run_33_1,4,1.3533769563466936e-05,4.9e-05,9.36e-05,3.5538557367399336e-05,9.499731200747194e-05
Run_33_1,5,1.9768682670700317e-06,1.58e-05,8.26e-05,1.6447209361940626e-05,8.446792081929746e-05
Run_33_1,6,4.632624847264132e-06,3.28e-05,6.6e-06,3.309203361161054e-05,1.976588992401959e-06
Run_33_1,7,9.368736868074185e-06,8.3e-05,1.48e-05,7.818910744972528e-05,2.2839187979698182e-05
Run_33_1,8,9.331186402346841e-07,3e-05,5.86e-05,3.0919406674802306e-05,5.84406206943095e-05
Run_33_1,9,1.1928927232481699e-06,2.28e-05,9.34e-05,2.3832234069705016e-05,9.280209877528252e-05
Run_33_1,10,4.066193628946395e-06,4.44e-05,5e-05,4.0471004853025086e-05,5.104734319262208e-05
Run_33_1,11,2.0107896166467904e-06,4.82e-05,2.06e-05,4.85580102633685e-05,2.257866205647588e-05
Run_33_1,12,1.7410177152294931e-06,1.04e-05,7.12e-05,1.1635244274511935e-05,6.997308750636877e-05
Run_33_1,13,7.1136448329682924e-06,1.08e-05,5.28e-05,1.2901982190087441e-05,5.9595999829471136e-05
Run_33_1,14,2.1517734319075786e-06,6.2e-06,9.2e-05,6.215085135772828e-06,9.415172055363656e-05
Run_33_1,15,4.300391823649576e-06,6.68e-05,3.42e-05,6.972472864203157e-05,3.104732935316861e-05
Run_33_1,16,8.103405090773246e-06,7e-05,5.68e-05,7.806999769993128e-05,5.606494137085977e-05
Run_33_1,17,1.3183133733049849e-05,8.24e-05,8.06e-05,8.406127066351476e-05,6.75219575315714e-05
Run_34_1,1,2.958491501214888e-07,2.98e-05,4.78e-05,3.009124614298344e-05,4.785198464989663e-05
Run_34_1,2,4.117962954638452e-06,1.62e-05,4.9e-05,1.9308312106877573e-05,4.629888638854029e-05
Run_34_1,3,1.096240751032862e-05,6.2e-05,1.22e-05,6.888565110042693e-05,3.6699245404452106e-06
Run_34_1,4,8.671012614231036e-06,5.94e-05,5.1e-05,5.120772914960982e-05,5.384133033454419e-05
Run_34_1,5,8.136231193049278e-06,8.56e-05,6.58e-05,8.590741964988413e-05,7.393042134121062e-05
Run_34_1,6,5.466353032570261e-06,1.22e-05,7.98e-05,1.3924211775884034e-05,7.461269730702044e-05
Run_34_1,7,6.5090867125180624e-06,1.3e-05,2.56e-05,1.4802256701514127e-05,3.185460475273431e-05
Run_34_1,8,4.6142518963576165e-06,8.14e-05,1.3e-05,7.978765540756287e-05,8.676614118739964e-06
Run_34_1,9,3.5564994140553315e-06,4.28e-05,4.74e-05,4.136082802899183e-05,5.065230258740486e-05
Run_34_1,10,3.6672212912203358e-06,4.16e-05,8.5e-05,4.062022667378188e-05,8.146608485840262e-05
Run_34_1,11,8.786607068848395e-06,3.76e-05,3.08e-05,3.188110517337919e-05,3.7470735022798186e-05
Run_34_1,12,3.7961308787384814e-06,3.06e-05,6.2e-05,3.150294963270427e-05,5.831282064318658e-05
Run_34_1,13,4.537432253929477e-06,3.8e-06,4.52e-05,3.284822218120112e-07,4.227821017615499e-05
Run_34_1,14,8.341250626742333e-06,4.04e-05,1.06e-05,3.696933767758311e-05,2.996907336637378e-06
Run_34_1,15,5.520956291459417e-06,7.04e-05,8.7e-05,7.588207616470756e-05,8.634593632072211e-05
Run_34_1,16,9.622957602318935e-06,1.46e-05,7.4e-06,2.095454901456833e-05,1.7358873039484137e-07
Run_34_1,17,8.797078170010467e-06,8.8e-05,3.34e-05,9.468883531168106e-05,2.768615134060384e-05
Run_34_1,18,4.908878730046066e-06,9.32e-05,9.12e-05,9.783423782326285e-05,9.281892871484162e-05
Run_35_1,1,1.043754547611955e-05,9.18e-05,5.36e-05,9.450699020177128e-05,4.35195952653885e-05
Run_35_1,2,1.0915637769791432e-05,8.72e-05,2.66e-05,8.645520862191918e-05,3.749019897542895e-05
Run_35_1,3,4.399073532556121e-06,6.28e-05,7.08e-05,5.9221482090652e-05,7.335852643474939e-05
Run_35_1,4,1.0280437786714656e-06,5.66e-05,1.04e-05,5.563876744359733e-05,1.0035437270998955e-05
Run_35_1,5,3.6579890368941292e-06,4.64e-05,9.46e-05,4.295936668291689e-05,9.584214579313997e-05
Run_35_1,6,1.1372966239817267e-05,1.5e-05,2.02e-05,1.1756383674219254e-05,9.299389272928242e-06
Run_35_1,7,6.971411917803668e-06,8.26e-05,8.62e-05,7.737972316332164e-05,9.08205296099186e-05
Run_35_1,8,3.2766387691522893e-06,6.86e-05,3.06e-05,6.636585688218476e-05,3.299686590209604e-05
Run_35_1,9,1.3943191264941422e-05,2.98e-05,5.32e-05,4.361209638416769e-05,5.5107505209743987e-05
Run_35_1,10,1.3139552948400254e-05,1.08e-05,8.12e-05,1.2279969705268742e-05,9.4255938930437e-05
